Liquidity_Locked_Pct,Owner_Can_Mint,Owner_Can_Pause,Ownership_Renounced,Contract_Verified,TopHolder_Pct,Number_of_Holders,Buy_Tax,Sell_Tax,LP_Burned,Token_Age_Days,Liquidity_USD,Daily_Volume_USD,Market_Cap_USD,RugPull
100,0,0,1,1,62,19961,26,15,0,541,3148368,82458,2459729,0
7,0,0,1,0,38,23554,10,12,0,362,4988457,1266277,26215333,0
57,0,0,1,1,20,14625,0,16,0,833,2585278,2371899,39715959,0
15,0,1,1,1,63,9938,16,5,1,671,1532864,2261501,16741790,1
71,1,0,1,1,5,3123,6,22,0,606,174576,1813520,9458374,0
0,0,1,1,1,45,9525,17,30,1,616,3531259,270745,15819357,0
4,0,1,1,1,32,11637,11,8,0,25,2651733,2668121,8429967,1
2,0,1,1,1,19,14335,19,2,0,63,2302678,2699372,47714035,1
64,0,0,1,1,84,4224,27,24,1,756,4017904,2921801,36295759,0
3,1,1,0,1,50,3158,21,6,1,693,2289316,2367564,47173012,1
98,0,0,1,1,36,21281,20,29,1,914,4900726,2457257,17392822,0
95,0,0,0,1,43,2896,4,4,1,421,4130340,900761,49358989,0
63,0,0,1,1,69,12188,26,27,1,491,175843,2891282,39072233,0
97,1,1,1,0,77,23684,5,20,1,317,4807633,1916353,10012712,1
88,1,0,1,1,97,2491,25,6,1,947,3319689,2985777,19355696,0
9,0,0,1,1,93,18404,22,9,1,329,3381174,2412517,48642487,0
20,0,0,0,0,79,1435,1,21,1,79,4662600,773309,38325040,1
45,1,0,1,0,15,23911,11,23,1,861,1606452,838274,30774125,0
90,0,0,1,1,74,677,10,9,1,357,4211173,2877432,43191866,0
26,1,1,1,1,38,5542,3,9,0,901,270481,2520384,6989086,0
65,0,0,1,1,54,22866,6,24,1,567,1697490,113329,42336884,0
40,0,1,1,1,48,16496,4,5,1,940,1759222,2621004,26057595,0
12,0,0,0,0,18,21854,10,18,1,457,3712008,2815139,63563,0
8,0,1,1,1,76,3695,29,27,0,613,1788381,2472340,35154728,1
35,0,0,1,1,29,21558,27,24,1,10,1460586,28690,19682037,0
85,1,0,1,1,72,22882,15,30,1,793,2555118,175076,30234432,0
89,0,0,0,1,54,58,9,17,1,573,4287765,1586181,23706064,0
57,0,0,0,1,99,4957,30,20,1,695,1511823,834819,40211998,0
53,0,1,1,1,89,16177,8,14,0,486,4761616,638242,25147190,0
11,0,0,0,1,36,24632,5,25,1,778,4364316,2001175,35649711,1
80,1,0,1,1,59,12298,12,12,1,870,4451585,2012335,42819648,0
77,1,0,1,1,82,12458,3,19,1,916,2845019,448742,35938861,0
13,0,0,1,1,96,4729,10,1,1,170,2132428,999921,2344419,0
33,1,0,1,1,29,20221,10,29,1,63,1129705,1213565,27224940,0
52,1,0,1,1,96,17687,27,21,1,969,1066084,1822086,28846673,1
19,1,0,1,1,83,14821,29,27,1,505,2586667,260042,12426941,1
74,0,0,1,1,56,22494,15,9,0,259,4566609,588304,8952002,0
15,1,1,1,1,60,6918,25,22,1,427,4551713,377725,47822302,1
94,0,0,1,0,26,10165,19,1,0,459,2355313,357704,38645997,0
69,0,0,0,1,51,17710,28,28,0,4,754389,78798,29699968,1
55,1,0,1,1,74,24144,18,2,1,241,478323,2947619,28753099,0
82,0,0,1,1,55,13909,28,29,0,156,3840175,880381,24313915,0
100,0,1,1,1,70,508,29,4,0,297,1664657,1838525,42070805,0
57,1,1,0,1,74,16880,5,24,0,511,419368,1646401,33957542,1
3,1,0,1,1,91,7589,23,14,0,166,193837,2641110,13030755,1
3,0,1,1,1,94,20868,16,6,0,523,1220629,48607,27262442,1
19,1,0,1,1,79,5750,30,14,1,755,3575927,290560,1186879,1
9,0,0,0,1,69,898,17,27,1,416,1784700,1153219,294728,1
23,0,0,1,1,96,21181,3,11,1,594,2565662,2159264,36363347,0
98,1,1,1,0,26,11930,22,2,1,808,3779316,1511665,16809547,0
25,0,0,1,1,45,23726,27,9,1,822,4508525,2973976,39513401,0
36,0,0,0,1,81,20503,17,3,1,126,4534606,2349086,27180964,0
84,0,0,1,1,51,10493,10,6,1,723,3805275,480296,5539826,0
53,0,0,1,1,64,7746,11,10,0,720,3301764,1434881,1185356,0
20,0,1,1,0,26,23565,9,16,1,387,1579113,1520761,9071238,0
73,1,0,1,1,8,1114,27,19,0,909,1397087,2392131,351730,0
37,1,0,1,1,48,16574,23,14,0,56,384280,1594932,15007811,0
45,0,0,0,0,45,4777,2,16,1,497,833339,1477353,36637603,0
3,1,0,0,0,86,17263,14,13,1,819,4127855,993128,41661551,1
59,0,0,1,1,42,11650,17,20,1,765,4153321,2876044,22191511,0
56,0,0,1,1,21,8418,15,27,0,677,1356240,302432,8006697,0
44,1,0,1,1,93,21779,6,11,0,757,1196878,2208953,14984464,0
19,0,0,1,1,21,2820,10,17,1,624,4925589,1934714,33466570,0
16,0,0,1,1,97,22727,27,24,1,606,3753480,2977200,41447828,1
70,0,0,1,1,49,14347,9,12,0,526,2986574,543317,30822313,0
3,0,0,1,1,50,13896,8,18,0,376,2874784,1615177,16695574,0
92,1,0,1,1,12,15844,19,4,1,374,4666425,2248984,8599543,0
13,0,0,0,1,97,12757,17,11,0,755,988090,2464523,5082903,1
2,0,0,1,1,19,17025,24,7,0,372,1934164,1653730,2476457,0
87,0,0,0,1,37,13054,25,29,1,932,3231414,2456096,37891130,0
100,0,1,0,1,53,23961,20,7,1,582,2306656,697267,46318679,0
79,0,0,0,0,14,15129,12,8,0,288,3173710,1419641,41513602,0
57,0,1,1,1,66,16524,25,27,1,169,1552073,167335,26739842,0
54,1,1,1,1,59,11490,22,18,1,296,1350683,2020532,49558801,0
3,1,0,1,1,62,8731,9,18,0,416,1856519,1422118,13763240,1
23,0,0,0,1,67,13552,20,3,0,908,2759015,1785644,32101842,1
33,0,0,1,1,15,10035,11,5,1,747,259331,837129,43808262,0
29,0,0,0,1,39,22953,12,22,1,871,448769,2621034,5516344,0
81,1,1,1,1,90,1157,20,27,0,473,3969422,1604035,32330306,1
18,1,0,1,1,8,571,21,11,1,857,2561997,2254362,40000936,0
30,0,0,1,1,70,19980,4,0,1,310,1426297,984933,38277911,0
59,0,0,0,0,37,17489,23,17,1,697,1282546,1290959,5812662,1
59,0,1,1,1,77,15741,26,18,1,648,4994085,980744,46896846,0
18,0,0,1,1,39,2182,11,16,1,682,4721513,138705,17854102,0
48,0,0,1,1,42,10632,26,2,1,739,1307537,895792,33627671,0
62,0,0,1,1,99,23566,3,3,1,326,184309,655808,27745157,0
82,0,0,1,1,82,14530,2,26,1,747,3167214,2491184,17246021,0
21,0,0,1,1,61,93,13,13,1,964,613664,832533,21822543,0
23,0,0,1,1,99,2997,2,5,0,428,4138107,338167,27058531,0
75,0,0,1,1,37,12962,1,29,1,483,4443680,803732,5927229,0
29,0,0,0,1,48,15055,7,4,0,218,4210581,2125660,5526639,0
57,0,0,0,0,57,6885,28,26,1,31,2127178,2125387,48128041,0
30,0,0,1,1,84,21536,29,5,1,341,420365,1628565,6067550,0
99,0,0,1,1,24,5089,6,12,0,472,1397979,2650330,3875006,0
63,0,0,1,1,67,915,21,8,1,631,44015,1258126,38398489,0
18,0,0,0,1,55,6803,1,16,1,842,2298515,1282178,44761642,0
47,0,0,1,1,18,19626,17,14,0,391,3913552,1228773,20092444,0
44,0,0,1,1,39,19538,25,29,1,410,3772672,2371256,37640843,0
99,0,0,1,1,49,14028,16,14,1,156,2544406,1705427,24625736,0
93,0,0,1,0,37,8740,13,28,1,386,4991956,1554945,13571997,0
54,1,0,1,1,65,14508,11,18,1,252,1192041,723727,11772063,0
54,0,0,0,1,97,6215,25,29,1,44,289873,2342869,35831913,1
96,0,0,1,1,76,24987,17,7,1,78,2668108,2679866,9559754,0
17,0,0,1,1,57,12560,24,8,1,327,3566364,1688494,109293,0
62,0,0,1,1,82,208,16,26,0,145,274307,2083975,47845309,1
91,0,1,0,1,82,21727,28,1,1,655,3656527,88700,27734437,0
46,0,0,1,1,54,23315,15,13,0,470,2309557,2247594,8518710,0
74,0,0,1,1,19,9733,9,25,1,160,2390026,557995,27307836,0
56,1,1,1,1,46,20516,3,13,0,986,4309118,2167260,23653357,0
44,0,0,0,1,24,21494,1,4,1,919,4562990,1278599,43535883,0
32,0,1,1,0,96,17365,4,28,0,666,2540009,411337,38526184,1
16,0,0,1,1,72,5324,13,2,1,960,4708538,2344166,17614579,0
69,1,0,1,1,11,21952,9,9,0,498,1186883,2429105,6416280,0
3,1,0,0,1,70,11065,7,1,1,312,1915336,2317950,9053985,1
19,0,0,1,1,77,24436,0,12,1,88,4196708,779197,23100623,0
46,1,0,1,1,27,2380,8,27,0,86,3288569,160362,45922138,0
90,0,0,1,1,40,12642,22,10,1,631,929165,1229320,35236368,0
14,1,0,1,1,16,24483,20,10,1,987,181063,1475727,2210768,0
69,1,1,1,1,27,12209,4,8,0,405,4969912,2870443,36741674,0
46,0,0,0,1,99,24375,8,20,0,165,2523713,2825931,16372551,0
77,0,0,1,1,15,9835,8,8,0,939,601387,2063774,33042401,0
74,0,0,0,1,5,5331,17,11,1,648,433346,1393431,10360354,0
8,0,0,1,1,81,24012,23,0,1,142,2038671,1137230,32282805,0
89,0,0,0,1,43,1381,4,19,1,382,3192046,315222,37579320,0
15,0,0,1,0,97,18452,29,16,0,322,198795,1879269,19123384,1
68,0,0,1,1,74,8636,15,4,1,500,4778708,1028084,16286882,0
60,0,0,1,1,35,19497,1,11,1,199,2270811,1661783,38761600,0
9,0,1,1,1,13,849,24,10,1,411,2269380,2207064,17569036,0
49,0,0,1,1,60,6301,3,20,0,8,3331964,2352952,19533779,0
2,0,0,1,1,22,11918,20,28,1,196,1956470,1747271,7689684,0
76,0,0,1,1,63,16306,22,15,1,59,3899886,1816887,24262584,0
93,0,0,1,1,71,6422,17,6,1,522,3632342,2441985,25430980,0
69,0,0,0,1,7,15060,4,22,1,494,747172,617491,14500139,0
80,0,0,1,1,34,24195,7,7,1,303,4390384,1569230,39695647,0
50,1,1,0,0,68,12533,11,21,0,138,4215495,2058162,42548192,1
18,0,0,0,1,74,4748,13,25,0,528,3145416,1801931,2873982,1
41,0,0,1,1,95,21400,26,18,1,259,12347,2372094,28398921,0
34,0,0,1,1,6,23301,16,24,1,663,3797885,242680,17505450,0
45,0,0,1,1,24,18693,11,14,1,514,2460737,1381180,49117328,0
25,0,0,1,0,85,16234,26,4,1,65,645226,1531584,23600782,0
68,0,0,1,1,85,19009,23,8,1,715,4432272,1138596,47365820,0
92,0,0,1,1,33,901,1,20,0,624,3874586,2354044,44630698,0
63,1,0,1,1,13,20404,3,18,1,319,4987396,2593613,49705778,0
36,0,0,1,1,8,8962,10,12,1,826,61146,1329020,29511092,0
83,0,0,1,1,44,1235,11,6,1,549,4262120,1859140,42518847,0
48,1,0,0,1,59,2306,18,24,1,189,3349628,1493840,12235457,0
20,0,0,1,1,17,21303,1,0,1,890,2526294,460918,37531405,0
73,0,0,1,1,10,22910,9,2,1,788,3138348,814453,22385104,0
63,0,0,1,1,77,24761,9,6,0,316,1932576,2224981,21809066,0
4,0,0,1,1,30,19570,1,8,1,789,4105363,1182826,41463175,0
99,0,0,1,1,45,16343,25,3,1,638,2591051,511968,1338855,0
69,0,0,1,1,46,11518,21,20,0,350,4779964,2130874,31109716,0
89,1,1,1,1,82,13546,18,7,1,409,3940734,2376931,43357384,0
3,1,0,1,0,65,874,25,19,1,47,2239254,1081484,6359224,1
38,1,1,1,1,66,6592,19,17,0,849,1040428,2456041,17378529,1
34,1,0,1,1,72,13632,3,22,1,552,3818794,603696,21441790,0
0,0,0,1,1,25,11782,17,1,1,435,790559,664610,24919502,0
23,0,0,1,1,35,2111,19,13,1,343,4103696,1619189,14800634,0
56,0,0,1,1,47,18762,17,5,1,979,3150141,1432446,45596705,0
99,0,1,0,1,25,17636,13,6,0,236,2166779,452154,39675183,0
69,1,0,1,1,33,11068,19,23,1,149,3965987,939485,47950928,0
40,0,0,1,1,59,17321,12,20,0,263,1199883,1630904,12707197,0
53,1,0,1,1,62,5598,23,0,0,902,1316139,1237052,8387534,0
45,1,0,0,1,28,23285,14,15,1,706,1256118,1408656,4806937,0
59,1,0,0,1,49,19337,14,2,0,771,3696551,2081934,34170381,0
59,1,0,0,1,84,20893,24,25,1,425,4805048,2925363,19814127,1
56,0,0,1,1,13,356,30,30,1,252,3885329,1901717,37592856,0
30,0,1,0,0,89,6829,19,24,1,651,4493189,2611530,38385891,1
83,0,0,1,1,70,498,3,14,0,956,2359371,22100,15269032,0
23,0,0,1,1,6,19241,14,21,1,150,3682292,18147,39021803,0
88,0,0,1,1,41,18800,13,10,0,434,992813,1500548,19393606,0
35,1,1,1,1,41,9282,6,4,1,251,3691387,287713,4567199,0
84,1,0,1,1,73,7718,16,16,1,304,1749367,1183716,1516907,1
29,0,0,1,0,50,23479,22,15,1,53,3709737,2332456,46421901,0
23,0,1,0,1,10,1120,28,19,0,170,3247735,2258012,43370054,1
29,0,0,0,1,52,2435,8,20,0,9,1656250,1603758,13028969,0
85,0,0,1,1,12,22616,3,17,0,852,2515086,2611548,48171301,0
91,0,0,1,1,36,9588,30,28,0,770,2226891,2404267,12915478,0
6,0,1,0,0,81,17363,17,4,1,498,3978826,1478968,17779667,1
34,0,1,0,1,71,4413,12,18,0,831,1917675,787701,16280435,1
54,0,0,1,1,77,1944,30,7,1,208,1893128,912367,48296643,0
91,0,0,1,0,72,3170,14,30,1,346,720732,1167343,32451208,0
13,0,0,1,1,32,4796,3,25,1,756,3765599,1909318,30221991,0
9,0,0,1,1,44,7464,17,13,1,791,21162,1120803,36297142,0
79,0,1,1,1,20,16340,9,10,1,590,142363,419200,26866349,0
15,0,1,1,1,61,11869,6,28,1,766,3473148,2481969,14094132,0
53,1,0,1,1,79,6809,5,14,0,469,4253441,1993136,46826136,0
94,0,0,1,0,59,173,12,30,1,855,4725270,914294,17566566,0
88,0,0,0,1,87,5424,27,0,1,76,608622,2272439,42463724,0
76,0,0,1,1,90,11933,26,19,1,516,1918855,1277295,10386372,0
69,0,0,1,1,43,10561,17,11,0,977,2029644,1753103,32552445,0
43,1,0,0,1,80,7930,30,10,1,223,44898,2507143,30165972,1
72,0,0,1,1,59,24316,21,14,0,860,3472182,2341832,8937840,0
44,0,0,1,0,34,7651,8,8,1,52,86251,2567239,22987634,0
99,0,0,1,1,46,18488,10,11,1,821,239757,2001776,9567836,0
55,0,1,0,1,9,20495,15,0,0,310,3304160,560176,18314726,0
83,0,1,0,1,49,13201,29,21,1,308,544057,649199,9819262,0
81,0,0,1,1,68,11566,7,21,0,807,4715192,502706,28021824,0
56,0,0,0,1,36,9348,24,26,0,636,959323,1716755,45402929,1
20,0,0,1,1,16,21246,4,1,1,36,2124408,1805078,5667261,0
67,0,1,0,1,70,21401,29,16,1,367,3498328,2683558,2513386,1
49,0,0,0,1,56,2578,14,0,1,383,1500124,723999,20956981,0
32,0,0,1,1,75,4948,25,9,0,78,2434182,299501,43973510,0
90,0,0,0,1,36,3806,1,12,1,372,2724429,254842,8130433,0
6,0,1,1,1,39,22327,4,28,0,502,2223886,1332455,3177805,0
69,0,0,1,0,10,2384,9,14,0,543,1443202,538912,29557889,0
14,0,0,0,0,26,1941,29,4,1,929,1049367,199826,7098185,1
81,0,0,1,0,93,23420,18,10,1,777,4874080,2738558,35783116,0
31,0,1,1,1,51,23281,13,20,1,534,791246,888544,45021448,0
74,0,0,1,1,17,15902,26,26,1,420,3978861,1469217,29151624,0
19,1,0,0,0,27,7183,29,25,1,606,3507890,828074,21230838,1
87,0,0,0,1,48,4148,12,6,0,692,4885701,354964,19029029,0
14,0,0,1,0,13,23843,13,24,1,521,1967161,1958304,37139101,0
47,0,0,1,1,63,15206,30,3,1,841,1578347,2220474,33385952,0
70,1,0,0,0,34,17983,3,19,1,320,1886663,2884139,32532777,0
20,0,0,1,1,88,19337,6,26,0,140,107562,79361,31842153,0
41,1,1,0,1,48,7828,17,10,0,220,3795458,1814402,49811648,1
25,1,0,0,1,53,21728,29,6,1,144,777514,798195,10224688,0
13,0,0,1,0,20,3106,5,13,1,357,3941397,1872319,17506086,0
56,1,0,1,1,90,17301,14,24,1,241,38338,2762020,46728511,0
36,0,0,1,0,78,4682,10,6,0,505,4657820,1191457,31017894,0
57,1,1,1,1,88,8461,16,23,1,966,2059211,2864698,14375965,1
20,0,0,1,1,57,14728,9,9,0,777,1551796,1819587,16466042,0
81,0,0,0,1,6,8138,15,15,1,674,3204695,1566787,7252498,0
68,0,0,0,1,71,5547,18,30,0,351,1403893,1918818,14482859,1
2,1,0,1,1,46,5604,10,6,0,248,4924353,434530,48865130,0
86,0,0,0,1,68,9334,6,24,1,7,1181004,530624,31500412,1
89,0,0,1,1,12,12825,26,21,1,160,906090,2512834,4847819,0
36,0,1,1,1,77,19156,27,10,1,945,4632908,1002179,33446164,0
87,0,0,1,1,96,9879,20,24,0,107,911477,1768232,46583953,0
48,0,0,0,0,25,879,27,18,1,310,1056591,461690,12854842,1
18,0,0,1,1,64,18425,23,3,0,88,4757860,723921,24367399,1
88,0,1,1,1,38,24518,22,24,1,990,878760,326426,543214,0
84,0,0,1,1,8,9790,22,1,0,938,784640,502647,46823396,0
11,0,0,1,1,93,21631,13,27,1,602,4859516,866460,28005172,0
60,0,0,1,1,66,15555,0,15,0,737,2332954,2622455,29172741,0
40,0,1,1,1,80,8776,16,1,0,346,2157641,53010,8924949,1
32,1,0,0,1,6,24726,28,25,1,979,4058666,1679664,45546271,1
49,0,0,1,0,54,20488,21,7,1,257,2580893,2279402,11279791,0
67,1,0,1,1,80,19766,12,10,0,756,3076550,899845,23776247,0
70,0,1,1,1,30,15595,7,25,1,788,4293441,170011,16814037,0
85,0,0,0,1,89,6378,18,5,1,422,4635390,511256,45662682,0
32,0,1,1,0,41,9408,23,20,0,368,4698329,2843160,48198772,1
80,1,0,0,1,59,6314,7,17,0,12,2595963,2411956,47280599,1
23,0,0,0,1,22,9287,16,16,0,699,2564001,758434,21580918,0
60,0,0,0,1,28,15280,26,29,0,747,2736222,1509633,44310231,1
60,0,0,0,0,34,16790,4,18,1,470,1174833,2556199,48335628,0
97,0,0,1,1,21,15962,24,10,1,818,1697952,2341722,28845537,0
27,1,0,1,1,84,1874,10,5,1,631,4777557,1486439,26342118,0
57,0,0,1,1,46,13718,25,28,0,775,1838589,2809941,8702031,0
42,0,0,0,1,85,10265,13,26,1,726,1026799,92424,21894196,0
40,0,0,0,1,16,22766,9,26,1,155,273486,2030218,34530293,0
38,0,0,0,1,31,22951,26,11,1,590,3855668,1989362,20562557,0
85,0,1,1,0,59,15280,11,11,0,761,2857838,2399801,15936488,0
48,0,0,1,1,8,6762,2,30,0,269,1488867,473006,38616748,0
16,1,0,1,1,39,11633,8,11,1,916,3391297,461763,18755019,0
97,0,0,1,0,69,22345,28,4,1,328,2635272,1825907,8973662,0
69,1,0,1,1,80,17045,10,5,1,366,2524420,331693,38541494,0
69,0,0,1,1,33,18571,8,14,0,274,3726138,670542,37657527,0
97,0,1,0,1,76,11178,0,26,1,186,3778311,32820,11348621,0
64,0,1,1,0,76,8856,17,6,1,836,2429600,1708878,44641615,0
73,0,0,1,1,80,17242,2,6,1,983,435448,211042,46436986,0
84,0,0,1,1,40,15720,13,2,1,279,3068489,2058254,5699794,0
4,0,0,1,1,38,8679,3,26,0,68,1745338,666971,37666766,0
1,0,0,0,1,40,1071,27,25,0,745,1996427,1125470,3240004,1
21,0,0,1,0,59,985,4,23,1,898,3590493,625129,19015944,0
56,0,0,1,1,8,15667,20,7,1,428,2157182,1041747,28277886,0
65,0,0,1,1,15,12150,9,30,1,86,2185958,346832,45338554,0
73,0,0,0,1,63,11098,26,10,0,499,4537662,1752278,27301186,0
97,0,0,1,1,7,5893,4,18,0,690,1421641,536644,49871818,0
15,0,0,1,1,78,16912,2,21,1,827,4418506,2774327,9855922,0
50,0,0,1,1,16,11841,21,24,1,44,3223928,1062769,5656669,0
38,1,0,1,0,77,2958,19,0,1,65,3144504,14679,48093676,0
85,1,0,0,0,25,24390,8,26,1,970,3807469,2884939,29757396,1
75,0,1,1,1,26,20196,11,1,0,888,1960667,1088233,18762146,0
87,0,1,1,1,22,24650,1,17,1,418,3275410,1179992,38523471,0
39,0,0,1,1,10,14797,10,20,1,415,4924817,2059625,45503470,0
37,1,0,0,1,93,4042,0,28,1,654,2281943,881998,35525897,1
59,0,0,1,1,83,9054,22,21,0,308,2752459,2386213,46802923,0
58,0,0,0,1,69,13035,30,18,1,880,1167402,2739347,30393435,0
9,0,0,1,1,59,9163,15,19,1,659,2377247,169201,36711033,0
98,0,0,0,1,44,11554,24,25,0,366,3728038,693425,13771445,0
63,0,0,0,0,86,24591,25,27,1,29,4540406,2961296,35892623,1
62,0,0,1,1,56,4369,24,12,1,248,3906535,1291,31468868,0
48,0,1,1,0,48,20542,2,17,0,110,3223829,1802043,46565235,0
63,0,0,1,1,99,10268,27,27,1,823,348900,2641070,34165197,0
31,0,0,0,1,66,18706,30,18,1,740,4293113,2513585,26088816,1
6,0,0,1,0,88,15530,26,27,1,286,1191409,2176505,17499647,1
20,0,0,1,1,93,16145,12,7,1,459,3032684,819347,37479448,0
19,1,0,1,1,78,2863,14,14,1,478,3282317,2241131,25273462,0
25,0,0,1,1,33,6313,0,20,0,315,3134908,97514,38690705,0
67,0,0,1,1,23,23584,24,17,1,86,4970600,2487803,47329193,0
85,0,1,0,1,32,15531,22,9,1,565,1141276,2510824,38705521,0
14,1,0,0,1,95,11616,23,14,1,322,1280787,815799,46365422,1
84,1,1,1,1,23,15287,26,9,1,295,4556544,912547,4254693,0
78,0,0,1,0,35,2442,15,26,0,537,939140,1355540,8383388,0
85,0,0,1,0,58,11280,14,30,1,813,2925969,2958633,46112938,0
91,0,0,0,1,66,4980,5,17,1,520,3691094,956018,40872331,0
13,0,0,1,1,18,11129,25,19,0,864,2227770,2870942,36690903,0
26,0,0,1,1,54,14881,21,24,0,620,1061021,1548477,28440117,0
39,1,0,1,1,63,12040,26,29,1,199,1823770,872408,97978,0
57,0,0,0,1,74,9481,14,5,0,443,343699,2228944,20760636,1
27,1,0,1,1,62,11163,19,0,1,598,3292445,757368,17711365,0
25,1,0,1,1,13,627,17,13,0,733,946938,1230444,46889213,0
62,0,0,1,1,61,2369,16,26,0,379,2558411,2531858,34614073,1
65,1,0,1,1,45,20325,13,19,0,2,3390695,615948,20792380,0
24,0,0,1,1,31,5612,21,29,1,870,1125092,718637,31575824,0
2,0,0,1,1,62,18473,24,2,0,241,351396,710163,5956296,1
71,0,0,1,1,85,11862,25,0,0,911,3383795,675000,46204466,0
43,0,0,0,1,72,19279,25,21,1,247,3133191,783173,44169159,0
96,0,0,1,1,62,8294,17,9,1,660,2404029,688933,25077149,0
41,0,0,1,1,28,9092,16,16,1,858,2196712,1475277,21000470,0
98,0,0,1,0,84,20523,0,0,1,139,3925708,1477579,18361809,0
5,0,0,1,1,66,13149,13,15,1,215,2550488,1360627,32504150,0
38,0,0,1,0,85,15992,6,22,0,297,2391320,762630,17025300,0
51,1,0,0,1,71,19754,29,0,1,497,1150531,2908948,34515722,1
22,0,0,1,1,7,11220,0,26,1,500,924225,2881877,47057090,0
88,0,0,0,1,55,22850,24,28,1,490,2951416,1865474,10406223,0
49,0,0,0,1,71,7839,24,2,1,68,73984,2953903,25742146,0
42,0,0,1,1,84,13241,26,4,0,772,3983398,1737338,4343230,0
18,0,1,0,0,61,21717,2,18,1,304,1155975,939341,4012087,1
68,0,0,1,1,24,15591,10,30,0,769,3561949,1699919,36795878,0
50,0,0,1,1,49,12329,17,21,1,855,2775378,2074228,22452654,0
10,0,0,0,1,10,12934,24,30,0,216,4705029,466116,30960738,1
11,1,0,1,1,37,21109,29,13,1,317,2486361,2966803,47644489,0
73,0,0,1,1,47,4828,13,13,1,155,4200629,282515,3117864,0
7,0,0,1,1,54,19894,2,24,1,583,2556044,1258601,34624432,0
23,0,0,1,1,31,5105,1,17,0,34,3888860,2176890,35357998,0
91,0,0,1,1,34,24068,19,6,1,253,583202,368404,39692310,0
40,0,1,0,1,22,13308,14,19,0,708,1784468,2803458,28771273,0
35,0,0,1,1,34,9687,6,28,1,514,1657904,931403,13380129,0
100,0,0,0,1,94,21696,12,10,1,919,3281707,1765096,28516680,0
84,0,0,1,1,19,23620,3,21,0,880,1833926,1920934,41752232,0
71,0,1,1,1,80,22633,7,9,1,804,4576402,885513,33851341,0
54,1,0,1,1,66,6658,27,11,0,247,2475738,2717695,48454912,1
8,0,1,1,1,25,14083,20,9,0,470,3501403,1690397,30666205,1
46,0,0,1,1,16,8412,29,5,0,394,3764688,728857,30011408,0
14,0,0,0,1,53,7959,1,30,1,490,4946600,180089,43931742,0
47,0,0,1,0,5,24132,12,7,1,227,442526,1172820,47957043,0
81,0,0,1,0,79,16358,25,6,1,745,1732135,2391951,28880989,0
41,0,0,1,1,59,8984,3,12,1,731,4127728,2361618,35135542,0
59,0,0,1,1,29,8104,12,20,0,447,2661010,883256,10002713,0
83,0,0,1,1,51,7146,15,22,1,344,3256457,2497129,4577946,0
69,0,0,1,1,77,7380,11,30,0,455,3261874,2906221,12856004,0
11,1,0,0,1,43,121,12,11,1,819,2878156,1254045,42113551,0
1,0,1,0,1,31,9590,22,11,1,405,2087096,2493067,28400159,1
6,0,1,1,1,97,21636,28,29,1,891,2752019,2585338,30838017,1
79,1,0,1,1,54,3794,0,21,1,712,2720638,1503146,47852102,0
2,0,1,1,0,95,706,22,12,1,498,4773647,1224507,34568687,1
2,0,0,0,1,59,24131,2,20,1,996,2316478,2253554,39045139,0
26,0,0,0,1,32,24840,22,8,0,965,3441946,700474,22541191,0
39,0,0,0,0,61,17646,2,19,0,592,1588922,753640,20314019,1
32,0,0,1,1,86,19368,11,27,1,402,4093721,29068,30050465,0
91,0,0,1,0,83,3419,27,6,1,230,1393095,2766743,38958040,0
0,0,0,1,1,20,267,23,28,1,279,1686070,1105773,36799232,0
7,0,0,0,0,91,3141,3,15,1,440,2504087,443868,20331843,1
100,0,0,0,0,98,5087,0,22,1,940,2321919,1677652,46826401,1
31,1,1,1,1,60,10478,16,18,0,948,3550884,196350,8451721,1
47,0,1,0,1,39,13661,19,23,1,869,1504285,1303190,44265078,1
100,0,0,0,1,32,8633,8,24,0,115,1525016,2797777,48838286,0
3,0,0,1,1,50,127,4,10,0,405,2897039,50847,39060287,0
93,0,0,0,1,71,6086,28,30,0,749,484273,2511967,11496378,1
69,0,0,1,1,20,2957,20,4,1,534,4187145,2230752,3715373,0
18,0,0,1,1,83,6179,2,16,1,141,3209081,1602521,4115936,0
31,1,0,1,1,87,16733,20,0,1,830,1664319,2720467,19510779,0
8,0,0,1,1,78,10420,6,4,1,740,1183359,1783088,47095517,0
11,0,0,0,1,53,17670,2,29,0,331,1944623,1749620,41257131,1
10,0,1,1,0,72,19769,4,1,1,70,1162344,2423644,14658856,0
45,0,1,1,1,26,6530,11,1,1,446,1624724,318418,10672495,0
15,0,0,1,1,22,1606,2,11,1,73,2858880,2759234,35705863,0
0,0,0,1,1,26,160,0,28,1,404,488433,1116269,2908163,0
62,1,1,1,0,20,838,21,21,1,445,1140811,1214474,27460939,1
20,0,0,1,1,60,24264,2,4,0,766,4085230,959821,49867611,0
29,0,0,1,1,7,8476,15,29,1,871,4230938,2144489,42597854,0
12,0,0,0,1,57,9429,17,10,1,152,1472257,2981815,173141,0
33,0,0,0,1,39,11452,2,12,1,460,2678474,497762,17620279,0
3,0,1,1,1,84,24404,28,17,1,938,169095,1385420,29861009,1
27,1,0,0,1,89,24842,4,13,1,291,3311257,1147640,13880946,1
94,1,0,0,1,25,690,4,4,1,679,2688094,2494451,27531246,0
58,0,0,1,1,69,8083,8,10,1,601,3851016,2886908,6512085,0
